entry_date,strike,option_type,entry_price,quantity,premium,strategy,enhanced,greeks_score,delta,gamma,theta,vega,trailing_activated,trailing_stop_price,highest_price,exit_date,exit_price,pnl,pnl_pct,exit_reason,days_held
2021-06-01 17:30:02.914758,15510,call,21.80947443185448,50,1090.473721592724,day_high_low,True,110.0,0.5000022375523827,0.019999720307907875,-0.09999916092137678,0.14999916092020335,True,85.5099141755661,86.37365068239,2021-06-29 17:30:02.914758,86.37365068239,3228.2088125267755,2.960372862366384,TIMEOUT,28
2021-06-17 17:30:02.914758,15243,call,59.28457421830476,50,2964.228710915238,day_high_low,True,110.0,0.4973974280027716,0.019677310064572944,-0.09902878257873926,0.14902720364854952,True,246.5135466753003,249.00358250030334,2021-06-30 17:30:02.914758,249.00358250030334,9485.950414099929,3.2001411966524804,TIMEOUT,13
2021-03-12 17:30:02.914758,15601,put,84.13238149682243,50,4206.619074841122,day_high_low,True,90.0,-0.4999956732626828,0.019999459165148045,-0.09999837748666895,0.14999837748228134,True,100.83089338046848,101.84938725299847,2021-07-01 17:30:02.914758,101.84938725299847,885.8502878088018,0.2105848597290115,TIMEOUT,111
2021-06-21 17:30:02.914758,15324,call,29.577856373956855,50,1478.8928186978428,day_high_low,True,110.0,0.5000077500019746,0.019999031273214722,-0.09999709379149058,0.14999709377741363,True,155.63435700597694,157.2064212181585,2021-07-02 17:30:02.914758,157.2064212181585,6381.428242210083,4.315003874201578,TIMEOUT,11
2021-06-30 17:30:02.914758,15493,call,23.785481172155148,50,1189.2740586077573,day_high_low,True,110.0,0.5000479797159781,0.019994003434652362,-0.09998200922504225,0.14998200868555245,True,169.67727597183534,171.39118785033872,2021-07-06 17:30:02.914758,171.39118785033872,7380.285333909178,6.20570614526733,TIMEOUT,6
2021-05-18 17:30:02.914758,15473,call,24.614580296813333,50,1230.7290148406667,day_high_low,True,110.0,0.500040679400094,0.019994915721345027,-0.09998474638844639,0.1499847460006323,True,399.5717788655804,403.60785743998025,2021-07-08 17:30:02.914758,403.60785743998025,18949.663857158346,15.39710499115162,TIMEOUT,51
2021-06-29 17:30:02.914758,15460,call,31.77991515677439,50,1588.9957578387196,day_high_low,True,110.0,0.50000357137596,0.019999553582987276,-0.09999866074298314,0.14999866073999374,True,307.4265899419751,310.53190903229813,2021-07-09 17:30:02.914758,310.53190903229813,13937.599693776187,8.77132593024256,TIMEOUT,10
2021-06-15 17:30:02.914758,15659,call,45.620100669524696,50,2281.005033476235,day_high_low,True,110.0,0.5000299706478618,0.019996254019870267,-0.09998876163860299,0.14998876142809117,False,34.21507550214352,45.620100669524696,2021-07-14 17:30:02.914758,45.65986032922674,1.9879829851021213,0.0008715381842329606,TIMEOUT,29
2021-05-11 17:30:02.914758,15566,put,68.05145728354668,50,3402.572864177334,day_high_low,True,90.0,-0.49998753385101147,0.01999844179207989,-0.09999532530339666,0.1499953252669746,True,217.86831557644558,220.06900563277333,2021-07-16 17:30:02.914758,220.06900563277333,7600.877417461332,2.2338617631040956,TIMEOUT,66
2021-05-17 17:30:02.914758,15229,call,12.312973150944163,50,615.6486575472081,day_high_low,True,110.0,0.5000092881760947,0.019998839011686812,-0.09999651699462253,0.14999651697440333,True,258.36470248826896,260.9744469578474,2021-07-19 17:30:02.914758,260.9744469578474,12433.073690345162,20.195079673980754,TIMEOUT,63
2021-05-10 17:30:02.914758,15600,put,91.51208227395546,50,4575.604113697773,day_high_low,True,90.0,-0.49996478394542665,0.019995598477584392,-0.09998679485149149,0.14998679456084785,True,160.25213528124308,161.87084371842735,2021-07-20 17:30:02.914758,161.87084371842735,3517.9380722235946,0.7688466888322151,TIMEOUT,71
2021-06-16 17:30:02.914758,15403,put,23.370351486025953,50,1168.5175743012976,day_high_low,True,90.0,-0.49998937067452576,0.019998671378448553,-0.09999601408238697,0.14999601405590726,True,107.38759150948016,108.47231465604057,2021-07-21 17:30:02.914758,108.47231465604057,4255.09815850073,3.6414498609873456,TIMEOUT,35
2021-06-18 17:30:02.914758,15064,call,46.99869799378558,50,2349.934899689279,day_high_low,True,110.0,0.5000430013338572,0.01999462555551358,-0.09998387579989246,0.149983875366545,True,86.4783258446394,87.35184428751455,2021-07-23 17:30:02.914758,87.35184428751455,2017.6573146864484,0.8586013659158106,TIMEOUT,35
2021-06-24 17:30:02.914758,15212,call,15.947089492708866,50,797.3544746354432,day_high_low,True,110.0,0.5000036477626532,0.01999954403486603,-0.0999986320983609,0.1499986320952423,True,40.978243232932414,41.39216488174991,2021-07-27 17:30:02.914758,41.39216488174991,1272.2537694520524,1.5955936912923663,TIMEOUT,33
2021-05-13 17:30:02.914758,15225,put,17.85043443325331,50,892.5217216626654,day_high_low,True,90.0,-0.49996780240259,0.019995975705251766,-0.09998792662986122,0.1499879263869044,True,328.05536832286185,331.36905891198165,2021-07-29 17:30:02.914758,331.36905891198165,15675.931223936417,17.5636411343961,TIMEOUT,77
2021-07-23 17:30:02.914758,15114,put,20.118586868880783,50,1005.9293434440392,day_high_low,True,90.0,-0.49996131368791685,0.019995164795563878,-0.09998549368523645,0.14998549333449188,True,405.24477210886886,409.3381536453221,2021-07-30 17:30:02.914758,409.3381536453221,19460.978338822064,19.34626767342601,TIMEOUT,7
2021-04-28 17:30:02.914758,15149,call,36.40330216555478,50,1820.165108277739,day_high_low,True,110.0,0.5000389017637819,0.019995137870630623,-0.09998541290260235,0.14998541254794032,False,27.302476624166083,36.40330216555478,2021-08-02 17:30:02.914758,6.704540108143014,-1484.9381028705882,-0.8158260457347486,TIMEOUT,96
2021-07-13 17:30:02.914758,15397,call,12.581157702158746,50,629.0578851079373,day_high_low,True,110.0,0.4974040178172896,0.01967812051765975,-0.0990312297888859,0.14902965882284888,True,26.796537313544263,27.067209407620467,2021-08-06 17:30:02.914758,27.067209407620467,724.302585273086,1.1514084830981908,TIMEOUT,24
2021-07-21 17:30:02.914758,15303,put,80.25777956959038,50,4012.888978479519,day_high_low,True,90.0,-0.4999995011632934,0.01999993764550887,-0.09999981293640997,0.14999981293635165,True,231.89647950629012,234.23886818817184,2021-08-10 17:30:02.914758,234.23886818817184,7699.054430929073,1.9185814689162517,TIMEOUT,20
2021-07-20 17:30:02.914758,15450,put,49.817398390332755,50,2490.8699195166378,day_high_low,True,90.0,-0.4999640715802659,0.019995509451734308,-0.09998652775018882,0.14998652744766816,True,429.78418641348156,434.12544082169853,2021-08-11 17:30:02.914758,434.12544082169853,19215.402121568288,7.714333844176458,TIMEOUT,22
2021-06-22 17:30:02.914758,15454,put,74.51446617501298,50,3725.7233087506493,day_high_low,True,90.0,-0.502579098200439,0.019680197158713688,-0.09903750014311757,0.149035949490906,True,291.1087523530944,294.0492448011055,2021-08-13 17:30:02.914758,294.0492448011055,10976.738931304626,2.946203467531642,TIMEOUT,52
2021-08-06 17:30:02.914758,14947,call,37.80238856243813,50,1890.1194281219066,day_high_low,True,110.0,0.5000510148250169,0.019993624163371245,-0.0999808712703935,0.14998087066049445,False,28.3517914218286,37.80238856243813,2021-08-16 17:30:02.914758,18.312399870087024,-974.4994346175554,-0.5155755875097556,TIMEOUT,10
2021-05-26 17:30:02.914758,15637,put,42.40356241536676,50,2120.178120768338,day_high_low,True,90.0,-0.49996595978269465,0.019995745425436133,-0.09998723573321235,0.14998723546165274,True,393.6210731163067,397.597043551825,2021-08-20 17:30:02.914758,397.597043551825,17759.67405682291,8.376500956621006,TIMEOUT,86
2021-07-26 17:30:02.914758,14787,put,54.87905624006377,50,2743.9528120031882,day_high_low,True,90.0,-0.49997795409864065,0.019997244452173615,-0.09999173312871489,0.14999173301480875,False,41.15929218004783,54.87905624006377,2021-08-20 17:30:02.914758,37.9162933905102,-848.1381424776785,-0.3090935597607839,TIMEOUT,25
2021-07-16 17:30:02.914758,15316,call,23.70108429476762,50,1185.054214738381,day_high_low,True,110.0,0.500011528130193,0.019998559035637825,-0.09999567704462003,0.14999567701347286,False,17.775813221075715,23.70108429476762,2021-08-23 17:30:02.914758,5.344877683538379,-917.8103305614621,-0.7744880522315031,TIMEOUT,38
2021-03-31 17:30:02.914758,15886,call,35.070187506397176,50,1753.5093753198587,day_high_low,True,110.0,0.5000294057772983,0.01999632461559036,-0.0999889734414828,0.1499889732388312,False,26.30264062979788,35.070187506397176,2021-08-24 17:30:02.914758,35.193292470374104,6.155248198846408,0.003510245388749989,TIMEOUT,146
2021-06-14 17:30:02.914758,15671,call,29.387577215128434,50,1469.3788607564218,day_high_low,True,110.0,0.50004486889113,0.01999439217494829,-0.09998317558129036,0.14998317510948664,True,68.61043515380221,69.30346985232546,2021-08-26 17:30:02.914758,69.30346985232546,1995.7946318598515,1.3582573461227259,TIMEOUT,73
2021-08-12 17:30:02.914758,14959,put,77.07219954610377,50,3853.6099773051887,day_high_low,True,90.0,-0.4999944269549855,0.019999303381505403,-0.09999791012995767,0.14999791012267832,False,57.80414965957783,77.07219954610377,2021-08-30 17:30:02.914758,51.17365215330529,-1294.927369639924,-0.33602969093033663,TIMEOUT,18
2021-06-10 17:30:02.914758,15456,put,45.56869277894811,50,2278.434638947406,day_high_low,True,90.0,-0.4999762607919904,0.019997032819124634,-0.09999109819323075,0.14999109806115524,True,128.30721147159872,129.60324391070577,2021-09-01 17:30:02.914758,129.60324391070577,4201.727556587884,1.8441290721111065,TIMEOUT,83
2021-03-18 17:30:02.914758,15619,put,27.933671794792012,50,1396.6835897396006,day_high_low,True,90.0,-0.4999605287382112,0.019995066700812487,-0.09998519937223019,0.14998519900710852,True,226.90859470370776,229.20060071081593,2021-09-02 17:30:02.914758,229.20060071081593,10063.346445801195,7.205172681722006,TIMEOUT,168
2021-07-01 17:30:02.914758,15501,call,34.42946258673871,50,1721.4731293369355,day_high_low,True,110.0,0.500040218441406,0.01999497332661624,-0.09998491922173645,0.14998491884266124,False,25.82209694005403,34.42946258673871,2021-09-03 17:30:02.914758,8.328354838590025,-1305.0553874074342,-0.7581038386060118,TIMEOUT,64
2021-08-02 17:30:02.914758,14749,put,49.86027645854736,50,2493.013822927368,day_high_low,True,90.0,-0.49994697214947403,0.019993372616982037,-0.09998011653307615,0.14998011587409746,False,37.39520734391052,49.86027645854736,2021-09-08 17:30:02.914758,27.53861434975772,-1116.083105439482,-0.44768428284482814,TIMEOUT,37
2021-07-22 17:30:02.914758,15263,call,31.347166566070413,50,1567.3583283035207,day_high_low,True,110.0,0.5000133266093987,0.019998334243197663,-0.09999500264634739,0.14999500260472387,True,76.8986811505655,77.6754355056217,2021-09-13 17:30:02.914758,77.6754355056217,2316.4134469775645,1.4779092981786797,TIMEOUT,53
2021-07-29 17:30:02.914758,14825,call,19.598459365886658,50,979.9229682943329,day_high_low,True,110.0,0.5000408229179715,0.01999489778617892,-0.0999846925774662,0.149984692186911,True,117.82995713737476,119.02015872462097,2021-09-14 17:30:02.914758,119.02015872462097,4971.084967936716,5.072934433396793,TIMEOUT,47
2021-04-20 17:30:02.914758,14786,put,91.44865808587406,50,4572.432904293702,day_high_low,True,90.0,-0.4999861952620661,0.01999827448219784,-0.09999482335726757,0.14999482331260383,True,250.4087411551195,252.9381223789086,2021-09-15 17:30:02.914758,252.9381223789086,8074.473214651726,1.7659030506646611,TIMEOUT,148
2021-08-05 17:30:02.914758,14910,put,55.601053523177555,50,2780.0526761588776,day_high_low,True,90.0,-0.49998903935887673,0.019998629966786516,-0.09999588984404802,0.14999588981589188,True,439.1150235826915,443.55052887140556,2021-09-16 17:30:02.914758,443.55052887140556,19397.4737674114,6.977376340297392,TIMEOUT,42
2021-09-15 17:30:02.914758,14486,call,34.61482765855665,50,1730.7413829278325,day_high_low,True,110.0,0.5000001676861391,0.019999979039243596,-0.09999993711771761,0.149999937117711,True,259.6986602147919,262.3218790048403,2021-09-21 17:30:02.914758,262.3218790048403,11385.352567314183,6.578309549664777,TIMEOUT,6
2021-07-15 17:30:02.914758,15284,put,63.14891251259433,50,3157.4456256297162,day_high_low,True,90.0,-0.49997145158495204,0.019996431766464134,-0.09998929491739189,0.1499892947263848,True,408.7400712995968,412.86875888848164,2021-09-27 17:30:02.914758,412.86875888848164,17485.992318794364,5.538018509917169,TIMEOUT,74
2021-10-04 17:30:02.914758,13786,call,40.81933878030926,50,2040.966939015463,day_high_low,True,110.0,0.500037314331589,0.019995336252399454,-0.0999860081046111,0.14998600777830223,True,61.59117825436172,62.21331136804214,2021-10-05 17:30:02.914758,62.21331136804214,1069.6986293866441,0.5241136487505542,TIMEOUT,1
2021-11-17 17:30:02.914758,11940,call,26.762280904864383,50,1338.1140452432192,day_high_low,True,110.0,0.5000647347292848,0.019991909795565994,-0.09997572742278499,0.14997572644074902,True,41.9046225074469,42.32790152267364,2021-11-22 17:30:02.914758,42.32790152267364,778.281030890463,0.5816253357904188,TIMEOUT,5
2021-11-15 17:30:02.914758,11932,call,22.576404792987645,50,1128.8202396493823,day_high_low,True,110.0,0.5000617543017668,0.019992282201772585,-0.09997684481806361,0.14997684392436755,True,62.77529533294409,63.40938922519605,2021-11-25 17:30:02.914758,63.40938922519605,2041.6492216104202,1.8086575257053927,TIMEOUT,10
2021-11-18 17:30:02.914758,11800,call,43.83697517011379,50,2191.8487585056896,day_high_low,True,110.0,0.5000425963479386,0.019994676165213866,-0.09998402764523945,0.14998402722001572,True,86.79516306213917,87.67188188094866,2021-12-01 17:30:02.914758,87.67188188094866,2191.7453355417438,0.9999528147352574,TIMEOUT,13
2021-12-06 17:30:02.914758,11567,put,31.947510213767412,50,1597.3755106883707,day_high_low,True,90.0,-0.4999924092299486,0.01999905117625095,-0.09999715350174426,0.14999715348823983,False,23.960632660325558,31.947510213767412,2021-12-09 17:30:02.914758,16.037087015615274,-795.521159907607,-0.49801762615277995,TIMEOUT,3
2021-12-13 17:30:02.914758,11406,call,22.603549225487818,50,1130.177461274391,day_high_low,True,110.0,0.5000352558665926,0.019995593502177816,-0.09998677992395685,0.14998677963265572,True,35.664481675449565,36.02472896510057,2021-12-16 17:30:02.914758,36.02472896510057,671.0589869806377,0.5937642626707047,TIMEOUT,3
2021-11-11 17:30:02.914758,11715,put,85.84598106809555,50,4292.299053404778,day_high_low,True,90.0,-0.4999841205558193,0.019998015167972887,-0.09999404538572644,0.14999404532662916,True,412.4118877259108,416.57766436960685,2021-12-24 17:30:02.914758,416.57766436960685,16536.584165075565,3.8526169680461244,TIMEOUT,43
2021-12-09 17:30:02.914758,11817,call,13.403689769258737,50,670.1844884629369,day_high_low,True,110.0,0.5000364580467798,0.019995443263327615,-0.09998632916700113,0.14998632885549606,True,24.383518036556985,24.62981619854241,2021-12-29 17:30:02.914758,24.62981619854241,561.3063214641837,0.8375400074560597,TIMEOUT,20
2021-11-16 17:30:02.914758,11907,call,35.98772675843443,50,1799.3863379217214,day_high_low,True,110.0,0.5000625340939332,0.019992184765603462,-0.0999765524641395,0.14997655154773243,False,26.99079506882582,35.98772675843443,2021-12-30 17:30:02.914758,4.93159801890117,-1552.8064369766628,-0.8629644475183376,TIMEOUT,44
2021-12-08 17:30:02.914758,11466,put,39.23523337179433,50,1961.7616685897165,day_high_low,True,90.0,-0.49998161670977603,0.01999770222072686,-0.0999931065037784,0.14999310642457547,False,29.42642502884575,39.23523337179433,2022-01-03 17:30:02.914758,36.745338715199935,-124.49473282971972,-0.06346068170412224,TIMEOUT,26
2021-11-10 17:30:02.914758,11935,put,53.00074575947319,50,2650.0372879736597,day_high_low,True,90.0,-0.5033297446437446,0.019588082968881558,-0.09875910909964508,0.14875652849235724,True,202.3641931349992,204.4082758939386,2022-01-05 17:30:02.914758,204.4082758939386,7570.37650672327,2.8567056550785095,TIMEOUT,56
2021-12-15 17:30:02.914758,11593,put,26.618553085420693,50,1330.9276542710347,day_high_low,True,90.0,-0.4999367618978081,0.019992096799152096,-0.09997628852329316,0.1499762875861375,True,65.23631797984615,65.89527068671329,2022-01-07 17:30:02.914758,65.89527068671329,1963.8358800646297,1.4755391653051546,TIMEOUT,23
2021-12-07 17:30:02.914758,11704,call,36.39574975836568,50,1819.7874879182841,day_high_low,True,110.0,0.5000596463138052,0.019992545600321498,-0.09997763513363224,0.14997763429990393,True,102.97812481860187,104.01830789757764,2022-01-10 17:30:02.914758,104.01830789757764,3381.127906960598,1.8579795329994182,TIMEOUT,34
2022-01-05 17:30:02.914758,11785,put,54.28550937433532,50,2714.2754687167658,day_high_low,True,90.0,-0.5033436271858378,0.019586383465197463,-0.0987539678803866,0.148751365785026,False,40.714132030751486,54.28550937433532,2022-01-17 17:30:02.914758,47.341443971747076,-347.2032701294122,-0.1279174771061687,TIMEOUT,12
2021-11-24 17:30:02.914758,11919,put,58.54182485141462,50,2927.091242570731,day_high_low,True,90.0,-0.499963675461659,0.019995459948087158,-0.09998637922583381,0.14998637891660593,False,43.90636863856096,58.54182485141462,2022-01-18 17:30:02.914758,55.084309212870515,-172.87578192720508,-0.0590606057689463,TIMEOUT,55
2022-01-07 17:30:02.914758,11843,put,89.28699646093163,50,4464.349823046582,day_high_low,True,90.0,-0.5033563105871541,0.019584830889474186,-0.09874927098131293,0.14874664917663322,False,66.96524734569873,89.28699646093163,2022-01-19 17:30:02.914758,64.85500604277082,-1221.5995209080404,-0.2736343631947711,TIMEOUT,12
2021-11-04 17:30:02.914758,12436,call,84.02734925754322,50,4201.367462877161,day_high_low,True,110.0,0.49681175822806406,0.01960541419401684,-0.09881152812194992,0.14880916149141385,False,63.020511943157416,84.02734925754322,2022-01-21 17:30:02.914758,59.11502232710419,-1245.6163465219515,-0.29647879113838194,TIMEOUT,78
2022-01-20 17:30:02.914758,12217,put,58.749494014869455,50,2937.4747007434726,day_high_low,True,90.0,-0.5032747791877248,0.01959481329932022,-0.09877946747071549,0.14877697107293097,False,44.06212051115209,58.749494014869455,2022-02-01 17:30:02.914758,53.77603104672465,-248.67314840724043,-0.08465541791536159,TIMEOUT,12
2022-01-14 17:30:02.914758,12155,put,21.694255321462624,50,1084.7127660731312,day_high_low,True,90.0,-0.4999932058034746,0.01999915074346575,-0.09999745220875972,0.14999745219794086,False,16.27069149109697,21.694255321462624,2022-02-02 17:30:02.914758,7.048594950176052,-732.2830185643286,-0.675093943270654,TIMEOUT,19
2021-10-26 17:30:02.914758,12981,call,12.046058348013673,50,602.3029174006837,day_high_low,True,110.0,0.5000272656672171,0.019996592081978477,-0.09998977589749057,0.1499897757232622,True,72.42551239303724,73.15708322529014,2022-02-08 17:30:02.914758,73.15708322529014,3055.5512438638234,5.073113803018671,TIMEOUT,105
2021-11-03 17:30:02.914758,12854,put,88.84216371618179,50,4442.108185809089,day_high_low,True,90.0,-0.49995130180626945,0.01999391365206239,-0.09998173984472038,0.14998173928895314,True,435.59701090806504,439.9969807152172,2022-02-11 17:30:02.914758,439.9969807152172,17557.74084995177,3.9525693917231304,TIMEOUT,100
2021-11-30 17:30:02.914758,11851,put,99.89387402881408,50,4994.693701440704,day_high_low,True,90.0,-0.49995959805095125,0.01999495039393926,-0.099984850416772,0.1499848500342298,False,74.92040552161056,99.89387402881408,2022-02-14 17:30:02.914758,60.514499601190835,-1968.9687213811624,-0.3942121057019411,TIMEOUT,76
2021-11-25 17:30:02.914758,11882,call,30.99995772704666,50,1549.997886352333,day_high_low,True,110.0,0.5000602102314058,0.019992475137018524,-0.09997742371205037,0.1499774228624838,False,23.249968295284994,30.99995772704666,2022-02-22 17:30:02.914758,19.805129853203177,-559.7413936921741,-0.3611239722458165,TIMEOUT,89
2021-12-31 17:30:02.914758,11814,put,76.78885836053841,50,3839.442918026921,day_high_low,True,90.0,-0.49994717427586843,0.019993397874424983,-0.0999801923154316,0.14998019166146676,True,123.73328063184691,124.98311174934031,2022-02-28 17:30:02.914758,124.98311174934031,2409.712669440095,0.6276203920433435,TIMEOUT,59
2021-12-28 17:30:02.914758,11248,call,11.568000101862754,50,578.4000050931377,day_high_low,True,110.0,0.500050609134161,0.019993674858626135,-0.09998102337547884,0.14998102277524109,True,308.3937549793098,311.50884341344425,2022-03-02 17:30:02.914758,311.50884341344425,14997.042165579074,25.928495908578274,TIMEOUT,64
2022-01-03 17:30:02.914758,11666,put,84.20021124026667,50,4210.010562013334,day_high_low,True,90.0,-0.4999840918949511,0.019998011585720222,-0.09999403463854142,0.1499940345792306,False,63.1501584302,84.20021124026667,2022-03-04 17:30:02.914758,8.850498132994371,-3767.4856553636146,-0.8948874592756147,TIMEOUT,60
2022-02-02 17:30:02.914758,12505,put,78.09407069173652,50,3904.7035345868258,day_high_low,True,90.0,-0.499972611185059,0.0199965766911419,-0.0999897297218263,0.14998972954602058,True,243.62839050223818,246.08928333559413,2022-03-08 17:30:02.914758,246.08928333559413,8399.76063219288,2.151190367665569,TIMEOUT,34
