timestamp,strategy,signal_type,strike_price,entry_price,exit_price,quantity,pnl,roi_percent,entry_time,exit_time,reason,story,confidence,spot_price,expiry,days_to_expiry,ce_delta_entry,pe_delta_entry,ce_gamma_entry,pe_gamma_entry,ce_theta_entry,pe_theta_entry,ce_vega_entry,pe_vega_entry,ce_delta_exit,pe_delta_exit,ce_gamma_exit,pe_gamma_exit,ce_theta_exit,pe_theta_exit,ce_vega_exit,pe_vega_exit,volume,market_regime,timeframe
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,33.54,39.37625445589789,0,0.0,0,2022-02-24 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.4%),RSI Overbought: Trailing Stop: 15% from peak (117.4%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,33.54,39.067013782189065,0,0.0,0,2022-02-24 00:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.5%),RSI Overbought: Trailing Stop: 15% from peak (116.5%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,33.54,39.387254168670324,0,0.0,0,2022-02-24 01:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.4%),RSI Overbought: Trailing Stop: 15% from peak (117.4%),0.8337680554060938,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_PE,23850,32.9,38.703131704025964,0,0.0,0,2022-02-24 01:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.6%),RSI Overbought: Trailing Stop: 15% from peak (117.6%),0.8501644855346673,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,33.54,39.32676842994042,0,0.0,0,2022-02-24 02:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.3%),RSI Overbought: Trailing Stop: 15% from peak (117.3%),0.8855488859351142,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,33.54,39.45218864752155,0,0.0,0,2022-02-24 03:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.6%),RSI Overbought: Trailing Stop: 15% from peak (117.6%),0.8457173095807267,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,33.54,39.258534881598656,0,0.0,0,2022-02-24 06:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.0%),RSI Overbought: Trailing Stop: 15% from peak (117.0%),0.9034786538164377,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22550,34.59,40.30425944261866,0,0.0,0,2022-02-27 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.5%),RSI Overbought: Trailing Stop: 15% from peak (116.5%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22550,34.59,40.23675059048982,0,0.0,0,2022-02-27 01:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.3%),RSI Overbought: Trailing Stop: 15% from peak (116.3%),0.8091718922528646,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22550,34.59,40.31296803546124,0,0.0,0,2022-02-27 02:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.5%),RSI Overbought: Trailing Stop: 15% from peak (116.5%),0.8763375826705182,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_PE,24950,34.57,39.842112483341644,0,0.0,0,2022-03-01 02:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.3%),RSI Overbought: Trailing Stop: 15% from peak (115.3%),0.9015895905671496,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,33.09,38.200921138828654,0,0.0,0,2022-03-08 00:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.4%),RSI Overbought: Trailing Stop: 15% from peak (115.4%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,33.09,38.0951386128285,0,0.0,0,2022-03-08 01:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.1%),RSI Overbought: Trailing Stop: 15% from peak (115.1%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,33.09,38.094093159466574,0,0.0,0,2022-03-08 01:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.1%),RSI Overbought: Trailing Stop: 15% from peak (115.1%),0.966238925280394,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,33.09,38.126901463223,0,0.0,0,2022-03-08 02:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.2%),RSI Overbought: Trailing Stop: 15% from peak (115.2%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,33.09,38.05781192745753,0,0.0,0,2022-03-08 02:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.0%),RSI Overbought: Trailing Stop: 15% from peak (115.0%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,33.09,38.06854534245163,0,0.0,0,2022-03-08 02:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.0%),RSI Overbought: Trailing Stop: 15% from peak (115.0%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_PE,24950,33.88,39.10247666653651,0,0.0,0,2022-03-08 03:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.4%),RSI Overbought: Trailing Stop: 15% from peak (115.4%),0.8240702976469791,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22650,32.55,37.94224460055449,0,0.0,0,2022-03-15 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.6%),RSI Overbought: Trailing Stop: 15% from peak (116.6%),0.8881916613877852,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22650,32.55,37.81579622722806,0,0.0,0,2022-03-15 01:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.2%),RSI Overbought: Trailing Stop: 15% from peak (116.2%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22300,33.16,38.62390492794404,0,0.0,0,2022-03-22 05:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.5%),RSI Overbought: Trailing Stop: 15% from peak (116.5%),0.9192754252202029,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.227403430243626,0,0.0,0,2022-03-24 00:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.3%),RSI Overbought: Trailing Stop: 15% from peak (118.3%),0.983268648373351,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.16752930878705,0,0.0,0,2022-03-24 00:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.1%),RSI Overbought: Trailing Stop: 15% from peak (118.1%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.09162981478248,0,0.0,0,2022-03-24 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.9%),RSI Overbought: Trailing Stop: 15% from peak (117.9%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.22984294281065,0,0.0,0,2022-03-24 01:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.3%),RSI Overbought: Trailing Stop: 15% from peak (118.3%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.34081422206982,0,0.0,0,2022-03-24 01:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.6%),RSI Overbought: Trailing Stop: 15% from peak (118.6%),0.8221811842537625,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.0211973692798,0,0.0,0,2022-03-24 01:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.7%),RSI Overbought: Trailing Stop: 15% from peak (117.7%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.23087212208048,0,0.0,0,2022-03-24 02:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.3%),RSI Overbought: Trailing Stop: 15% from peak (118.3%),0.8650995554869503,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.083529683066445,0,0.0,0,2022-03-24 02:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.9%),RSI Overbought: Trailing Stop: 15% from peak (117.9%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.09420709370604,0,0.0,0,2022-03-24 02:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.9%),RSI Overbought: Trailing Stop: 15% from peak (117.9%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21900,34.0,40.115401063115996,0,0.0,0,2022-03-24 03:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.0%),RSI Overbought: Trailing Stop: 15% from peak (118.0%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21600,34.0,40.53146316222245,0,0.0,0,2022-03-28 01:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (119.2%),RSI Overbought: Trailing Stop: 15% from peak (119.2%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21600,34.0,40.46715823817051,0,0.0,0,2022-03-28 02:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (119.0%),RSI Overbought: Trailing Stop: 15% from peak (119.0%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,41.1569935580123,0,0.0,0,2022-03-29 00:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.6%),RSI Overbought: Trailing Stop: 15% from peak (118.6%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,40.77269298078268,0,0.0,0,2022-03-29 00:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.5%),RSI Overbought: Trailing Stop: 15% from peak (117.5%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,41.01413675794693,0,0.0,0,2022-03-29 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (118.2%),RSI Overbought: Trailing Stop: 15% from peak (118.2%),0.8871219375283661,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,40.911266884134704,0,0.0,0,2022-03-29 01:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.9%),RSI Overbought: Trailing Stop: 15% from peak (117.9%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,40.83194439064756,0,0.0,0,2022-03-29 01:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.6%),RSI Overbought: Trailing Stop: 15% from peak (117.6%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,40.783307251980766,0,0.0,0,2022-03-29 02:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.5%),RSI Overbought: Trailing Stop: 15% from peak (117.5%),0.8077478401445137,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,21950,34.71,40.83027078864544,0,0.0,0,2022-03-29 05:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.6%),RSI Overbought: Trailing Stop: 15% from peak (117.6%),0.8780442730328726,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22050,34.64,40.53399463077675,0,0.0,0,2022-03-30 00:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.0%),RSI Overbought: Trailing Stop: 15% from peak (117.0%),0.8951702254592331,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22050,34.64,40.5634041889714,0,0.0,0,2022-03-30 00:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (117.1%),RSI Overbought: Trailing Stop: 15% from peak (117.1%),0.939196967656446,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23100,33.13,38.23317699432065,0,0.0,0,2022-03-31 00:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.4%),RSI Overbought: Trailing Stop: 15% from peak (115.4%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23100,33.13,38.294008312973816,0,0.0,0,2022-03-31 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.6%),RSI Overbought: Trailing Stop: 15% from peak (115.6%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23100,33.13,38.102625462841246,0,0.0,0,2022-03-31 00:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.0%),RSI Overbought: Trailing Stop: 15% from peak (115.0%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23100,33.13,38.11713353933661,0,0.0,0,2022-03-31 02:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.1%),RSI Overbought: Trailing Stop: 15% from peak (115.1%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_PE,25000,34.2,39.420447969445114,0,0.0,0,2022-03-31 02:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.3%),RSI Overbought: Trailing Stop: 15% from peak (115.3%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_PE,25000,34.2,39.49427911857828,0,0.0,0,2022-03-31 03:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.5%),RSI Overbought: Trailing Stop: 15% from peak (115.5%),1.0,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,34.23,39.46945760726078,0,0.0,0,2022-04-04 00:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.3%),RSI Overbought: Trailing Stop: 15% from peak (115.3%),0.8218767339796433,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,34.23,39.499734352490265,0,0.0,0,2022-04-04 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.4%),RSI Overbought: Trailing Stop: 15% from peak (115.4%),0.8342635453045559,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,34.23,39.388922020880614,0,0.0,0,2022-04-04 02:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.1%),RSI Overbought: Trailing Stop: 15% from peak (115.1%),0.9064475047108704,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,23050,34.23,39.435045756405046,0,0.0,0,2022-04-04 03:15:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (115.2%),RSI Overbought: Trailing Stop: 15% from peak (115.2%),0.8742559802781991,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22250,34.75,40.63937539665562,0,0.0,0,2022-04-26 06:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.9%),RSI Overbought: Trailing Stop: 15% from peak (116.9%),0.8015010740429751,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22600,32.34,37.68546198714477,0,0.0,0,2022-04-27 01:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.5%),RSI Overbought: Trailing Stop: 15% from peak (116.5%),0.8029438837106428,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22600,32.34,37.665052103490346,0,0.0,0,2022-04-27 04:45:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.5%),RSI Overbought: Trailing Stop: 15% from peak (116.5%),0.9571117216544835,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22500,34.57,40.321840752705334,0,0.0,0,2022-05-04 00:30:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.6%),RSI Overbought: Trailing Stop: 15% from peak (116.6%),0.990483903340639,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
2026-02-27 16:31:59,RSI_OVERBOUGHT,SELL_CE,22500,34.57,40.21313244897887,0,0.0,0,2022-05-04 01:00:00,2022-07-21 00:00:00,Trailing Stop: 15% from peak (116.3%),RSI Overbought: Trailing Stop: 15% from peak (116.3%),0.805481468031561,25000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,overbought,15min
