timestamp,type,strategy,pnl,is_win,message,thread_id,data_id
2026-04-03 21:38:14.303764,TRADE,ATR_BREAKOUT_LOSING,1815.752989121601,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1815.75,99848,
2026-04-03 21:38:14.303764,TRADE,MOMENTUM_REVERSAL_LOSING,736.2307451651576,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 736.23,99848,
2026-04-03 21:38:14.303764,TRADE,DAY_HIGH_LOW_OPTIMIZED,1539.9224574807633,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1539.92,99848,
2026-04-03 21:38:14.303764,TRADE,BREAKOUT_REVERSAL_LOSING,1259.0813851867742,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 1259.08,99848,
2026-04-03 21:38:16.330959,DATA_FETCH,,,,Data fetched: 24449.06,99848,2
2026-04-03 21:38:16.330959,TRADE,MULTI_TIMEFRAME_LOSING,-180.59557397529852,False,Trade executed: MULTI_TIMEFRAME_LOSING P&L: -180.60,99848,
2026-04-03 21:38:16.330959,TRADE,AI_ENHANCED_LOSING,1995.9588174687624,True,Trade executed: AI_ENHANCED_LOSING P&L: 1995.96,99848,
2026-04-03 21:38:16.330959,TRADE,RSI_DIVERGENCE_LOSING,1028.2679304084784,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1028.27,99848,
2026-04-03 21:38:16.330959,TRADE,STOCHASTIC_OVERSOLD_LOSING,1168.811229384241,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 1168.81,99848,
2026-04-03 21:38:16.330959,TRADE,TREND_FOLLOWING_OPTIMIZED,1497.2585702504266,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 1497.26,99848,
2026-04-03 21:38:16.330959,TRADE,VOLUME_SPIKE_LOSING,1330.8952239884666,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 1330.90,99848,
2026-04-03 21:38:16.330959,TRADE,HIGH_VOLUME_LOSING,1461.7277839599424,True,Trade executed: HIGH_VOLUME_LOSING P&L: 1461.73,99848,
2026-04-03 21:38:16.330959,TRADE,MACD_DIVERGENCE_LOSING,1549.0395901740678,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1549.04,99848,
2026-04-03 21:38:16.330959,TRADE,CCI_EXTREME_LOSING,1649.362174539187,True,Trade executed: CCI_EXTREME_LOSING P&L: 1649.36,99848,
2026-04-03 21:38:16.330959,TRADE,ATR_BREAKOUT_LOSING,555.2744399969764,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 555.27,99848,
2026-04-03 21:38:16.330959,TRADE,MOMENTUM_REVERSAL_LOSING,1497.3085812066931,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 1497.31,99848,
2026-04-03 21:38:16.330959,TRADE,DAY_HIGH_LOW_OPTIMIZED,1797.1717037313333,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1797.17,99848,
2026-04-03 21:38:16.330959,TRADE,BOLLINGER_SQUEEZE_LOSING,1175.2475492093397,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 1175.25,99848,
2026-04-03 21:38:16.330959,TRADE,BREAKOUT_REVERSAL_LOSING,974.7698777067293,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 974.77,99848,
2026-04-03 21:38:18.332880,DATA_FETCH,,,,Data fetched: 23631.36,99848,3
2026-04-03 21:38:18.332880,TRADE,MULTI_TIMEFRAME_LOSING,1564.73617938864,True,Trade executed: MULTI_TIMEFRAME_LOSING P&L: 1564.74,99848,
2026-04-03 21:38:18.332880,TRADE,AI_ENHANCED_LOSING,1117.5983236108523,True,Trade executed: AI_ENHANCED_LOSING P&L: 1117.60,99848,
2026-04-03 21:38:18.332880,TRADE,RSI_DIVERGENCE_LOSING,995.7124651004569,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 995.71,99848,
2026-04-03 21:38:18.332880,TRADE,STOCHASTIC_OVERSOLD_LOSING,760.4861622791425,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 760.49,99848,
2026-04-03 21:38:18.332880,TRADE,TREND_FOLLOWING_OPTIMIZED,1339.4746003062473,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 1339.47,99848,
2026-04-03 21:38:18.332880,TRADE,VOLUME_SPIKE_LOSING,644.2149807640208,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 644.21,99848,
2026-04-03 21:38:18.332880,TRADE,MACD_DIVERGENCE_LOSING,1293.786691342495,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1293.79,99848,
2026-04-03 21:38:18.332880,TRADE,WILLIAMS_REVERSAL_LOSING,1023.2275980020385,True,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: 1023.23,99848,
2026-04-03 21:38:18.332880,TRADE,CCI_EXTREME_LOSING,-424.23635554103384,False,Trade executed: CCI_EXTREME_LOSING P&L: -424.24,99848,
2026-04-03 21:38:18.332880,TRADE,ATR_BREAKOUT_LOSING,1340.4818295774267,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1340.48,99848,
2026-04-03 21:38:18.332880,TRADE,MOMENTUM_REVERSAL_LOSING,745.6281693536829,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 745.63,99848,
2026-04-03 21:38:18.332880,TRADE,DAY_HIGH_LOW_OPTIMIZED,1974.6568908700815,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1974.66,99848,
2026-04-03 21:38:18.332880,TRADE,BOLLINGER_SQUEEZE_LOSING,931.9529833617057,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 931.95,99848,
2026-04-03 21:38:18.332880,TRADE,BREAKOUT_REVERSAL_LOSING,928.2379914462549,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 928.24,99848,
2026-04-03 21:38:20.335091,DATA_FETCH,,,,Data fetched: 23737.19,99848,4
2026-04-03 21:38:20.335091,TRADE,STOCHASTIC_OVERSOLD_LOSING,-223.59026045040062,False,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: -223.59,99848,
2026-04-03 21:38:20.335091,TRADE,TREND_FOLLOWING_OPTIMIZED,1435.375665784074,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 1435.38,99848,
2026-04-03 21:38:20.335091,TRADE,VOLUME_SPIKE_LOSING,831.9311169953775,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 831.93,99848,
2026-04-03 21:38:20.335091,TRADE,STRONG_MOMENTUM_LOSING,746.8727947277739,True,Trade executed: STRONG_MOMENTUM_LOSING P&L: 746.87,99848,
2026-04-03 21:38:20.335091,TRADE,MACD_DIVERGENCE_LOSING,891.9701429417396,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 891.97,99848,
2026-04-03 21:38:20.335091,TRADE,CCI_EXTREME_LOSING,1861.1028764052712,True,Trade executed: CCI_EXTREME_LOSING P&L: 1861.10,99848,
2026-04-03 21:38:20.335091,TRADE,ATR_BREAKOUT_LOSING,743.7420456331198,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 743.74,99848,
2026-04-03 21:38:20.335091,TRADE,MOMENTUM_REVERSAL_LOSING,1627.0049840393692,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 1627.00,99848,
2026-04-03 21:38:20.335091,TRADE,DAY_HIGH_LOW_OPTIMIZED,1478.7191663198246,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1478.72,99848,
2026-04-03 21:38:20.335091,TRADE,BOLLINGER_SQUEEZE_LOSING,1819.7115724053376,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 1819.71,99848,
2026-04-03 21:38:20.335091,TRADE,BREAKOUT_REVERSAL_LOSING,515.2001537525032,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 515.20,99848,
2026-04-03 21:38:22.337186,DATA_FETCH,,,,Data fetched: 24024.13,99848,5
2026-04-03 21:38:22.337186,TRADE,MULTI_TIMEFRAME_LOSING,1599.8771543437538,True,Trade executed: MULTI_TIMEFRAME_LOSING P&L: 1599.88,99848,
2026-04-03 21:38:22.337186,TRADE,AI_ENHANCED_LOSING,576.9681477189458,True,Trade executed: AI_ENHANCED_LOSING P&L: 576.97,99848,
2026-04-03 21:38:22.337186,TRADE,RSI_DIVERGENCE_LOSING,1363.2764328214535,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1363.28,99848,
2026-04-03 21:38:22.337186,TRADE,STOCHASTIC_OVERSOLD_LOSING,1905.564742948912,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 1905.56,99848,
2026-04-03 21:38:22.337186,TRADE,TREND_FOLLOWING_OPTIMIZED,668.9455142769672,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 668.95,99848,
2026-04-03 21:38:22.337186,TRADE,VOLUME_SPIKE_LOSING,753.8464532504493,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 753.85,99848,
2026-04-03 21:38:22.337186,TRADE,STRONG_MOMENTUM_LOSING,-442.7012586789387,False,Trade executed: STRONG_MOMENTUM_LOSING P&L: -442.70,99848,
2026-04-03 21:38:22.337186,TRADE,MACD_DIVERGENCE_LOSING,1310.335022276282,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1310.34,99848,
2026-04-03 21:38:22.337186,TRADE,WILLIAMS_REVERSAL_LOSING,1277.5697606926155,True,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: 1277.57,99848,
2026-04-03 21:38:22.337186,TRADE,CCI_EXTREME_LOSING,-254.9966591138976,False,Trade executed: CCI_EXTREME_LOSING P&L: -255.00,99848,
2026-04-03 21:38:22.337186,TRADE,ATR_BREAKOUT_LOSING,859.641409296262,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 859.64,99848,
2026-04-03 21:38:22.337186,TRADE,MOMENTUM_REVERSAL_LOSING,1473.7811033827497,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 1473.78,99848,
2026-04-03 21:38:22.337186,TRADE,DAY_HIGH_LOW_OPTIMIZED,1676.164597153665,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1676.16,99848,
2026-04-03 21:38:22.337186,TRADE,BOLLINGER_SQUEEZE_LOSING,778.3477181743908,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 778.35,99848,
2026-04-03 21:38:22.337186,TRADE,BREAKOUT_REVERSAL_LOSING,1869.2111133014932,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 1869.21,99848,
2026-04-03 21:38:24.338768,DATA_FETCH,,,,Data fetched: 23591.69,99848,6
2026-04-03 21:38:24.338768,TRADE,MULTI_TIMEFRAME_LOSING,-139.3377113661092,False,Trade executed: MULTI_TIMEFRAME_LOSING P&L: -139.34,99848,
2026-04-03 21:38:24.338768,TRADE,AI_ENHANCED_LOSING,1223.2249556517613,True,Trade executed: AI_ENHANCED_LOSING P&L: 1223.22,99848,
2026-04-03 21:38:24.338768,TRADE,RSI_DIVERGENCE_LOSING,1990.610556608174,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1990.61,99848,
2026-04-03 21:38:24.338768,TRADE,STOCHASTIC_OVERSOLD_LOSING,1691.1171726338955,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 1691.12,99848,
2026-04-03 21:38:24.338768,TRADE,VOLUME_SPIKE_LOSING,1870.3164177120007,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 1870.32,99848,
2026-04-03 21:38:24.338768,TRADE,HIGH_VOLUME_LOSING,1604.6096697441797,True,Trade executed: HIGH_VOLUME_LOSING P&L: 1604.61,99848,
2026-04-03 21:38:24.338768,TRADE,STRONG_MOMENTUM_LOSING,-354.0136860317193,False,Trade executed: STRONG_MOMENTUM_LOSING P&L: -354.01,99848,
2026-04-03 21:38:24.338768,TRADE,CCI_EXTREME_LOSING,1261.367894434238,True,Trade executed: CCI_EXTREME_LOSING P&L: 1261.37,99848,
2026-04-03 21:38:24.338768,TRADE,ATR_BREAKOUT_LOSING,1482.6851728647018,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1482.69,99848,
2026-04-03 21:38:24.338768,TRADE,MOMENTUM_REVERSAL_LOSING,1441.1621990830201,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 1441.16,99848,
2026-04-03 21:38:24.338768,TRADE,BOLLINGER_SQUEEZE_LOSING,-295.5173026121363,False,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: -295.52,99848,
2026-04-03 21:38:24.338768,TRADE,BREAKOUT_REVERSAL_LOSING,1609.403019819312,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 1609.40,99848,
2026-04-03 21:38:26.340583,DATA_FETCH,,,,Data fetched: 23104.32,99848,7
2026-04-03 21:38:26.340583,TRADE,AI_ENHANCED_LOSING,-371.46289331782236,False,Trade executed: AI_ENHANCED_LOSING P&L: -371.46,99848,
2026-04-03 21:38:26.340583,TRADE,RSI_DIVERGENCE_LOSING,1882.7558939822748,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1882.76,99848,
2026-04-03 21:38:26.340583,TRADE,STOCHASTIC_OVERSOLD_LOSING,1622.399608057703,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 1622.40,99848,
2026-04-03 21:38:26.340583,TRADE,TREND_FOLLOWING_OPTIMIZED,964.7776533481748,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 964.78,99848,
2026-04-03 21:38:26.340583,TRADE,VOLUME_SPIKE_LOSING,1453.5777316629342,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 1453.58,99848,
2026-04-03 21:38:26.340583,TRADE,HIGH_VOLUME_LOSING,-389.08105571351086,False,Trade executed: HIGH_VOLUME_LOSING P&L: -389.08,99848,
2026-04-03 21:38:26.340583,TRADE,MACD_DIVERGENCE_LOSING,1112.566689241978,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1112.57,99848,
2026-04-03 21:38:26.340583,TRADE,WILLIAMS_REVERSAL_LOSING,1338.143282117691,True,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: 1338.14,99848,
2026-04-03 21:38:26.340583,TRADE,CCI_EXTREME_LOSING,999.5631105727305,True,Trade executed: CCI_EXTREME_LOSING P&L: 999.56,99848,
2026-04-03 21:38:26.340583,TRADE,ATR_BREAKOUT_LOSING,1405.5515722878818,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1405.55,99848,
2026-04-03 21:38:26.340583,TRADE,MOMENTUM_REVERSAL_LOSING,-145.97057305418883,False,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: -145.97,99848,
2026-04-03 21:38:26.340583,TRADE,DAY_HIGH_LOW_OPTIMIZED,1426.8168744284044,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1426.82,99848,
2026-04-03 21:38:26.340583,TRADE,BOLLINGER_SQUEEZE_LOSING,1417.2091333857777,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 1417.21,99848,
2026-04-03 21:38:28.342530,DATA_FETCH,,,,Data fetched: 24524.33,99848,8
2026-04-03 21:38:28.342530,TRADE,MULTI_TIMEFRAME_LOSING,693.3816559628896,True,Trade executed: MULTI_TIMEFRAME_LOSING P&L: 693.38,99848,
2026-04-03 21:38:28.342530,TRADE,AI_ENHANCED_LOSING,1046.2177312457402,True,Trade executed: AI_ENHANCED_LOSING P&L: 1046.22,99848,
2026-04-03 21:38:28.342530,TRADE,STOCHASTIC_OVERSOLD_LOSING,1269.5669882083125,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 1269.57,99848,
2026-04-03 21:38:28.342530,TRADE,TREND_FOLLOWING_OPTIMIZED,503.00675585997794,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 503.01,99848,
2026-04-03 21:38:28.342530,TRADE,VOLUME_SPIKE_LOSING,1066.388718170193,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 1066.39,99848,
2026-04-03 21:38:28.342530,TRADE,STRONG_MOMENTUM_LOSING,972.4943232148178,True,Trade executed: STRONG_MOMENTUM_LOSING P&L: 972.49,99848,
2026-04-03 21:38:28.342530,TRADE,MACD_DIVERGENCE_LOSING,1353.971335865373,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1353.97,99848,
2026-04-03 21:38:28.342530,TRADE,WILLIAMS_REVERSAL_LOSING,1057.9901237332629,True,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: 1057.99,99848,
2026-04-03 21:38:28.342530,TRADE,CCI_EXTREME_LOSING,1850.1939440595152,True,Trade executed: CCI_EXTREME_LOSING P&L: 1850.19,99848,
2026-04-03 21:38:28.342530,TRADE,ATR_BREAKOUT_LOSING,1815.60301630229,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1815.60,99848,
2026-04-03 21:38:28.342530,TRADE,MOMENTUM_REVERSAL_LOSING,1561.54017812239,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 1561.54,99848,
2026-04-03 21:38:28.342530,TRADE,DAY_HIGH_LOW_OPTIMIZED,1839.3908165521943,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1839.39,99848,
2026-04-03 21:38:28.342530,TRADE,BOLLINGER_SQUEEZE_LOSING,1273.400571210278,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 1273.40,99848,
2026-04-03 21:38:28.342530,TRADE,BREAKOUT_REVERSAL_LOSING,1149.3490303727083,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 1149.35,99848,
2026-04-03 21:38:30.345125,DATA_FETCH,,,,Data fetched: 24135.63,99848,9
2026-04-03 21:38:30.345125,TRADE,MULTI_TIMEFRAME_LOSING,1852.6141308087447,True,Trade executed: MULTI_TIMEFRAME_LOSING P&L: 1852.61,99848,
2026-04-03 21:38:30.345125,TRADE,AI_ENHANCED_LOSING,1574.0124329077594,True,Trade executed: AI_ENHANCED_LOSING P&L: 1574.01,99848,
2026-04-03 21:38:30.345125,TRADE,RSI_DIVERGENCE_LOSING,1737.393184263466,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1737.39,99848,
2026-04-03 21:38:30.345125,TRADE,STOCHASTIC_OVERSOLD_LOSING,1206.560621106652,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 1206.56,99848,
2026-04-03 21:38:30.345125,TRADE,TREND_FOLLOWING_OPTIMIZED,1031.083131473098,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 1031.08,99848,
2026-04-03 21:38:30.345125,TRADE,VOLUME_SPIKE_LOSING,-482.13119975051137,False,Trade executed: VOLUME_SPIKE_LOSING P&L: -482.13,99848,
2026-04-03 21:38:30.345125,TRADE,MACD_DIVERGENCE_LOSING,1679.9601648808275,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1679.96,99848,
2026-04-03 21:38:30.345125,TRADE,WILLIAMS_REVERSAL_LOSING,-360.061616041975,False,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: -360.06,99848,
2026-04-03 21:38:30.345125,TRADE,CCI_EXTREME_LOSING,716.5634476970108,True,Trade executed: CCI_EXTREME_LOSING P&L: 716.56,99848,
2026-04-03 21:38:30.345125,TRADE,ATR_BREAKOUT_LOSING,733.788573516608,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 733.79,99848,
2026-04-03 21:38:30.345125,TRADE,MOMENTUM_REVERSAL_LOSING,899.4608404894537,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 899.46,99848,
2026-04-03 21:38:30.345125,TRADE,DAY_HIGH_LOW_OPTIMIZED,-243.22550070773937,False,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: -243.23,99848,
2026-04-03 21:38:30.345125,TRADE,BOLLINGER_SQUEEZE_LOSING,1067.4053344514464,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 1067.41,99848,
2026-04-03 21:38:30.345125,TRADE,BREAKOUT_REVERSAL_LOSING,1634.5579948383133,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 1634.56,99848,
2026-04-03 21:38:32.346701,DATA_FETCH,,,,Data fetched: 23629.51,99848,10
2026-04-03 21:38:32.346701,TRADE,MULTI_TIMEFRAME_LOSING,1751.1970137902445,True,Trade executed: MULTI_TIMEFRAME_LOSING P&L: 1751.20,99848,
2026-04-03 21:38:32.346701,TRADE,AI_ENHANCED_LOSING,1033.1994262935618,True,Trade executed: AI_ENHANCED_LOSING P&L: 1033.20,99848,
2026-04-03 21:38:32.346701,TRADE,RSI_DIVERGENCE_LOSING,1914.1275994482146,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1914.13,99848,
2026-04-03 21:38:32.346701,TRADE,TREND_FOLLOWING_OPTIMIZED,919.9187110875657,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 919.92,99848,
2026-04-03 21:38:32.346701,TRADE,HIGH_VOLUME_LOSING,1854.6047104505008,True,Trade executed: HIGH_VOLUME_LOSING P&L: 1854.60,99848,
2026-04-03 21:38:32.346701,TRADE,STRONG_MOMENTUM_LOSING,-214.03398546161813,False,Trade executed: STRONG_MOMENTUM_LOSING P&L: -214.03,99848,
2026-04-03 21:38:32.346701,TRADE,MACD_DIVERGENCE_LOSING,1366.624924633058,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1366.62,99848,
2026-04-03 21:38:32.346701,TRADE,WILLIAMS_REVERSAL_LOSING,-405.81591850699306,False,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: -405.82,99848,
2026-04-03 21:38:32.346701,TRADE,CCI_EXTREME_LOSING,1159.1323670751929,True,Trade executed: CCI_EXTREME_LOSING P&L: 1159.13,99848,
2026-04-03 21:38:32.346701,TRADE,ATR_BREAKOUT_LOSING,1036.277672069481,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1036.28,99848,
2026-04-03 21:38:32.346701,TRADE,MOMENTUM_REVERSAL_LOSING,1803.4701711658086,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 1803.47,99848,
2026-04-03 21:38:32.346701,TRADE,DAY_HIGH_LOW_OPTIMIZED,1841.1996771971278,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 1841.20,99848,
2026-04-03 21:38:32.346701,TRADE,BOLLINGER_SQUEEZE_LOSING,716.278089554508,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 716.28,99848,
2026-04-03 21:38:32.346701,TRADE,BREAKOUT_REVERSAL_LOSING,847.5633339801584,True,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: 847.56,99848,
2026-04-03 21:38:34.348773,DATA_FETCH,,,,Data fetched: 24096.01,99848,11
2026-04-03 21:38:34.348773,TRADE,MULTI_TIMEFRAME_LOSING,-406.8017429474731,False,Trade executed: MULTI_TIMEFRAME_LOSING P&L: -406.80,99848,
2026-04-03 21:38:34.348773,TRADE,RSI_DIVERGENCE_LOSING,1718.2236743162139,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 1718.22,99848,
2026-04-03 21:38:34.348773,TRADE,STOCHASTIC_OVERSOLD_LOSING,635.126362439879,True,Trade executed: STOCHASTIC_OVERSOLD_LOSING P&L: 635.13,99848,
2026-04-03 21:38:34.348773,TRADE,TREND_FOLLOWING_OPTIMIZED,1858.679682784632,True,Trade executed: TREND_FOLLOWING_OPTIMIZED P&L: 1858.68,99848,
2026-04-03 21:38:34.348773,TRADE,VOLUME_SPIKE_LOSING,1042.89106151013,True,Trade executed: VOLUME_SPIKE_LOSING P&L: 1042.89,99848,
2026-04-03 21:38:34.348773,TRADE,HIGH_VOLUME_LOSING,728.2746447053783,True,Trade executed: HIGH_VOLUME_LOSING P&L: 728.27,99848,
2026-04-03 21:38:34.348773,TRADE,STRONG_MOMENTUM_LOSING,1291.8192305975297,True,Trade executed: STRONG_MOMENTUM_LOSING P&L: 1291.82,99848,
2026-04-03 21:38:34.348773,TRADE,MACD_DIVERGENCE_LOSING,1491.498903651253,True,Trade executed: MACD_DIVERGENCE_LOSING P&L: 1491.50,99848,
2026-04-03 21:38:34.348773,TRADE,WILLIAMS_REVERSAL_LOSING,1457.131722816016,True,Trade executed: WILLIAMS_REVERSAL_LOSING P&L: 1457.13,99848,
2026-04-03 21:38:34.348773,TRADE,CCI_EXTREME_LOSING,738.2370071719037,True,Trade executed: CCI_EXTREME_LOSING P&L: 738.24,99848,
2026-04-03 21:38:34.348773,TRADE,ATR_BREAKOUT_LOSING,1090.2645191378215,True,Trade executed: ATR_BREAKOUT_LOSING P&L: 1090.26,99848,
2026-04-03 21:38:34.348773,TRADE,MOMENTUM_REVERSAL_LOSING,696.2241649315979,True,Trade executed: MOMENTUM_REVERSAL_LOSING P&L: 696.22,99848,
2026-04-03 21:38:34.348773,TRADE,DAY_HIGH_LOW_OPTIMIZED,721.9150042988033,True,Trade executed: DAY_HIGH_LOW_OPTIMIZED P&L: 721.92,99848,
2026-04-03 21:38:34.348773,TRADE,BOLLINGER_SQUEEZE_LOSING,1944.137339349888,True,Trade executed: BOLLINGER_SQUEEZE_LOSING P&L: 1944.14,99848,
2026-04-03 21:38:34.348773,TRADE,BREAKOUT_REVERSAL_LOSING,-354.4032533966431,False,Trade executed: BREAKOUT_REVERSAL_LOSING P&L: -354.40,99848,
2026-04-03 21:38:36.350521,DATA_FETCH,,,,Data fetched: 23266.29,99848,12
2026-04-03 21:38:36.350521,TRADE,MULTI_TIMEFRAME_LOSING,1848.3973026130925,True,Trade executed: MULTI_TIMEFRAME_LOSING P&L: 1848.40,99848,
2026-04-03 21:38:36.350521,TRADE,AI_ENHANCED_LOSING,1449.5790483187757,True,Trade executed: AI_ENHANCED_LOSING P&L: 1449.58,99848,
2026-04-03 21:38:36.350521,TRADE,RSI_DIVERGENCE_LOSING,886.3805729199712,True,Trade executed: RSI_DIVERGENCE_LOSING P&L: 886.38,99848,
